path,title,modul,kategoria,alkalmazas,cluster,risk,fr_count,fr_codes
EXCMD/legacy/modules-szerver-fejleszt/BESZAM.md,Legacy modul (SZERVER-FEJLESZT): BESZAM,BESZAM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/BOOKING.md,Legacy modul (SZERVER-FEJLESZT): BOOKING,BOOKING,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/CONFI.md,Legacy modul (SZERVER-FEJLESZT mély): CONFI,CONFI,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/CONFIDENT.md,Legacy modul (SZERVER-FEJLESZT): CONFIDENT,CONFIDENT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/DBCTRL.md,Legacy modul (SZERVER-FEJLESZT mély): DBCTRL,DBCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/DEKAD.md,Legacy modul (SZERVER-FEJLESZT mély): DEKAD,DEKAD,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/DOLGJUTALEK.md,Legacy modul (SZERVER-FEJLESZT mély): DOLGJUTALEK,DOLGJUTALEK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/ELECTRAD.md,Legacy modul (SZERVER-FEJLESZT mély): ELECTRAD,ELECTRAD,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/ETRADE.md,Legacy modul (SZERVER-FEJLESZT): ETRADE,ETRADE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EUSAKCIO.md,Legacy modul (SZERVER-FEJLESZT mély): EUSAKCIO,EUSAKCIO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EVERSENY.md,Legacy modul (SZERVER-FEJLESZT): EVERSENY,EVERSENY,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EVIMAX.md,Legacy modul (SZERVER-FEJLESZT mély): EVIMAX,EVIMAX,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EVITRANZ.md,Legacy modul (SZERVER-FEJLESZT): EVITRANZ,EVITRANZ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EVNYITO.md,Legacy modul (SZERVER-FEJLESZT): EVNYITO,EVNYITO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EXPADVET.md,Legacy modul (SZERVER-FEJLESZT): EXPADVET,EXPADVET,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EXPEVNYITO.md,Legacy modul (SZERVER-FEJLESZT): EXPEVNYITO,EXPEVNYITO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/EXPGBAKALL.md,Legacy modul (SZERVER-FEJLESZT): EXPGBAKALL,EXPGBAKALL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FDBTOMORITO.md,Legacy modul (SZERVER-FEJLESZT): FDBTOMORITO,FDBTOMORITO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FDBTORLO.md,Legacy modul (SZERVER-FEJLESZT): FDBTORLO,FDBTORLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FOGLALO.md,Legacy modul (SZERVER-FEJLESZT): FOGLALO,FOGLALO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FORGDISP.md,Legacy modul (SZERVER-FEJLESZT): FORGDISP,FORGDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FORGEX.md,Legacy modul (SZERVER-FEJLESZT mély): FORGEX,FORGEX,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/FRISSDAT.md,Legacy modul (SZERVER-FEJLESZT): FRISSDAT,FRISSDAT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/GBAKALL.md,Legacy modul (SZERVER-FEJLESZT): GBAKALL,GBAKALL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/GETEGYSEG.md,Legacy modul (SZERVER-FEJLESZT mély): GETEGYSEG,GETEGYSEG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/GETNYUG.md,Legacy modul (SZERVER-FEJLESZT mély): GETNYUG,GETNYUG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/GETSTAT.md,Legacy modul (SZERVER-FEJLESZT mély): GETSTAT,GETSTAT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/GYUJTO.md,Legacy modul (SZERVER-FEJLESZT mély): GYUJTO,GYUJTO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HASZON.md,Legacy modul (SZERVER-FEJLESZT): HASZON,HASZON,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/HAVITABLO.md,Legacy modul (SZERVER-FEJLESZT): HAVITABLO,HAVITABLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HAVITRAD.md,Legacy modul (SZERVER-FEJLESZT): HAVITRAD,HAVITRAD,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HELGA.md,Legacy modul (SZERVER-FEJLESZT): HELGA,HELGA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/HIBAKERESO.md,Legacy modul (SZERVER-FEJLESZT mély): HIBAKERESO,HIBAKERESO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HRK.md,Legacy modul (SZERVER-FEJLESZT mély): HRK,HRK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HRKCIM.md,Legacy modul (SZERVER-FEJLESZT mély): HRKCIM,HRKCIM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/HRKGET.md,Legacy modul (SZERVER-FEJLESZT mély): HRKGET,HRKGET,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/HRKSEND.md,Legacy modul (SZERVER-FEJLESZT mély): HRKSEND,HRKSEND,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/HRKVETEL.md,Legacy modul (SZERVER-FEJLESZT): HRKVETEL,HRKVETEL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/IDBEIRO.md,Legacy modul (SZERVER-FEJLESZT): IDBEIRO,IDBEIRO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/IDCTRL.md,Legacy modul (SZERVER-FEJLESZT mély): IDCTRL,IDCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/IDOSZAKOS.md,Legacy modul (SZERVER-FEJLESZT mély): IDOSZAKOS,IDOSZAKOS,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/IDPOTLO.md,Legacy modul (SZERVER-FEJLESZT): IDPOTLO,IDPOTLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/IDPROSCT.md,Legacy modul (SZERVER-FEJLESZT): IDPROSCT,IDPROSCT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/IMPORT.md,Legacy modul (SZERVER-FEJLESZT): IMPORT,IMPORT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/INDITO.md,Legacy modul (SZERVER-FEJLESZT mély): INDITO,INDITO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JELENLET.md,Legacy modul (SZERVER-FEJLESZT): JELENLET,JELENLET,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JOGI.md,Legacy modul (SZERVER-FEJLESZT): JOGI,JOGI,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JOGISZEM.md,Legacy modul (SZERVER-FEJLESZT mély): JOGISZEM,JOGISZEM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JOGISZEMELY.md,Legacy modul (SZERVER-FEJLESZT): JOGISZEMELY,JOGISZEMELY,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JUTMEND.md,Legacy modul (SZERVER-FEJLESZT): JUTMEND,JUTMEND,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/JUTSZAZ.md,Legacy modul (SZERVER-FEJLESZT mély): JUTSZAZ,JUTSZAZ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KAMERSUM.md,Legacy modul (SZERVER-FEJLESZT): KAMERSUM,KAMERSUM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KDCHANGE.md,Legacy modul (SZERVER-FEJLESZT): KDCHANGE,KDCHANGE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KDTRDISP.md,Legacy modul (SZERVER-FEJLESZT mély): KDTRDISP,KDTRDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KEDVMAK.md,Legacy modul (SZERVER-FEJLESZT): KEDVMAK,KEDVMAK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KERESO.md,Legacy modul (SZERVER-FEJLESZT): KERESO,KERESO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/KESZDISP.md,Legacy modul (SZERVER-FEJLESZT mély): KESZDISP,KESZDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KESZEX.md,Legacy modul (SZERVER-FEJLESZT mély): KESZEX,KESZEX,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KESZLEX.md,Legacy modul (SZERVER-FEJLESZT mély): KESZLEX,KESZLEX,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KEZDEK.md,Legacy modul (SZERVER-FEJLESZT mély): KEZDEK,KEZDEK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KEZDIJ.md,Legacy modul (SZERVER-FEJLESZT): KEZDIJ,KEZDIJ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/KISCIM.md,Legacy modul (SZERVER-FEJLESZT mély): KISCIM,KISCIM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/KORLEVEL.md,Legacy modul (SZERVER-FEJLESZT): KORLEVEL,KORLEVEL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/LEGYUJTO.md,Legacy modul (SZERVER-FEJLESZT mély): LEGYUJTO,LEGYUJTO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/LEMENTO.md,Legacy modul (SZERVER-FEJLESZT): LEMENTO,LEMENTO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/LETILT.md,Legacy modul (SZERVER-FEJLESZT mély): LETILT,LETILT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/LISTA.md,Legacy modul (SZERVER-FEJLESZT mély): LISTA,LISTA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/LISTOPENOFFICES.md,Legacy modul (SZERVER-FEJLESZT): LISTOPENOFFICES,LISTOPENOFFICES,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/LITENEWS.md,Legacy modul (SZERVER-FEJLESZT): LITENEWS,LITENEWS,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/LOCSERVER.md,Legacy modul (SZERVER-FEJLESZT mély): LOCSERVER,LOCSERVER,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKEBESZ.md,Legacy modul (SZERVER-FEJLESZT mély): MAKEBESZ,MAKEBESZ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKEEXCEL.md,Legacy modul (SZERVER-FEJLESZT mély): MAKEEXCEL,MAKEEXCEL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKESZLT.md,Legacy modul (SZERVER-FEJLESZT): MAKESZLT,MAKESZLT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKIRODA.md,Legacy modul (SZERVER-FEJLESZT): MAKIRODA,MAKIRODA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKTABLA.md,Legacy modul (SZERVER-FEJLESZT mély): MAKTABLA,MAKTABLA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MAKTABLO.md,Legacy modul (SZERVER-FEJLESZT mély): MAKTABLO,MAKTABLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MEND.md,Legacy modul (SZERVER-FEJLESZT mély): MEND,MEND,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MENDJOGI.md,Legacy modul (SZERVER-FEJLESZT): MENDJOGI,MENDJOGI,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MENTES.md,Legacy modul (SZERVER-FEJLESZT): MENTES,MENTES,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MGRAM.md,Legacy modul (SZERVER-FEJLESZT mély): MGRAM,MGRAM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/MINTA.md,Legacy modul (SZERVER-FEJLESZT mély): MINTA,MINTA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/MISSCTRL.md,Legacy modul (SZERVER-FEJLESZT mély): MISSCTRL,MISSCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/MONEGRAM.md,Legacy modul (SZERVER-FEJLESZT): MONEGRAM,MONEGRAM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/NAPIMENT.md,Legacy modul (SZERVER-FEJLESZT): NAPIMENT,NAPIMENT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/NEVSEEK.md,Legacy modul (SZERVER-FEJLESZT): NEVSEEK,NEVSEEK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/NEWRATE.md,Legacy modul (SZERVER-FEJLESZT): NEWRATE,NEWRATE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/NEWYEAR.md,Legacy modul (SZERVER-FEJLESZT): NEWYEAR,NEWYEAR,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/OKMCTRL.md,Legacy modul (SZERVER-FEJLESZT): OKMCTRL,OKMCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/OKMDISP.md,Legacy modul (SZERVER-FEJLESZT mély): OKMDISP,OKMDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/OPOFFLIST.md,Legacy modul (SZERVER-FEJLESZT mély): OPOFFLIST,OPOFFLIST,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/ORSOSEEK.md,Legacy modul (SZERVER-FEJLESZT): ORSOSEEK,ORSOSEEK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PALYADIJ.md,Legacy modul (SZERVER-FEJLESZT): PALYADIJ,PALYADIJ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PERMIT.md,Legacy modul (SZERVER-FEJLESZT): PERMIT,PERMIT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PERSONAL.md,Legacy modul (SZERVER-FEJLESZT): PERSONAL,PERSONAL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/POLICE.md,Legacy modul (SZERVER-FEJLESZT): POLICE,POLICE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/POSTERM.md,Legacy modul (SZERVER-FEJLESZT mély): POSTERM,POSTERM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/POSTTERM.md,Legacy modul (SZERVER-FEJLESZT): POSTTERM,POSTTERM,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/PROJECT2.md,Legacy modul (SZERVER-FEJLESZT mély): PROJECT2,PROJECT2,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PTARAK.md,Legacy modul (SZERVER-FEJLESZT mély): PTARAK,PTARAK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PTARCTRL.md,Legacy modul (SZERVER-FEJLESZT mély): PTARCTRL,PTARCTRL,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/PTFORG.md,Legacy modul (SZERVER-FEJLESZT): PTFORG,PTFORG,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/PTKDISP.md,Legacy modul (SZERVER-FEJLESZT mély): PTKDISP,PTKDISP,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/PTTRFEE.md,Legacy modul (SZERVER-FEJLESZT): PTTRFEE,PTTRFEE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/RECGUARD.md,Legacy modul (SZERVER-FEJLESZT): RECGUARD,RECGUARD,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/RECPTOR.md,Legacy modul (SZERVER-FEJLESZT): RECPTOR,RECPTOR,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/REMALTIB.md,Legacy modul (SZERVER-FEJLESZT): REMALTIB,REMALTIB,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/SCANNER.md,Legacy modul (SZERVER-FEJLESZT mély): SCANNER,SCANNER,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SENDDATA.md,Legacy modul (SZERVER-FEJLESZT): SENDDATA,SENDDATA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SERVER.md,Legacy modul (SZERVER-FEJLESZT): SERVER,SERVER,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/SETRADE.md,Legacy modul (SZERVER-FEJLESZT): SETRADE,SETRADE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/STABLO.md,Legacy modul (SZERVER-FEJLESZT mély): STABLO,STABLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/STATISZT.md,Legacy modul (SZERVER-FEJLESZT): STATISZT,STATISZT,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Magas,0,
EXCMD/legacy/modules-szerver-fejleszt/STRADE.md,Legacy modul (SZERVER-FEJLESZT): STRADE,STRADE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SUMAXA.md,Legacy modul (SZERVER-FEJLESZT): SUMAXA,SUMAXA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SUMMA.md,Legacy modul (SZERVER-FEJLESZT): SUMMA,SUMMA,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SUMRATE.md,Legacy modul (SZERVER-FEJLESZT): SUMRATE,SUMRATE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SUMTABLO.md,Legacy modul (SZERVER-FEJLESZT): SUMTABLO,SUMTABLO,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/SUMTRADE.md,Legacy modul (SZERVER-FEJLESZT): SUMTRADE,SUMTRADE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Alacsony,0,
EXCMD/legacy/modules-szerver-fejleszt/SVISOR.md,Legacy modul (SZERVER-FEJLESZT mély): SVISOR,SVISOR,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TABLOMAK.md,Legacy modul (SZERVER-FEJLESZT): TABLOMAK,TABLOMAK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TABMAK.md,Legacy modul (SZERVER-FEJLESZT mély): TABMAK,TABMAK,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TABMAKE.md,Legacy modul (SZERVER-FEJLESZT mély): TABMAKE,TABMAKE,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
EXCMD/legacy/modules-szerver-fejleszt/TDIJ.md,Legacy modul (SZERVER-FEJLESZT mély): TDIJ,TDIJ,legacy-szerver-fejlesztes,penztar-client,legacy-szerver-fejlesztes,Kozepes,0,
